81.171.75.0 - 81.171.75.255 , 000 , AS34305
85.12.28.0 - 85.12.31.255 , 000 , AS34305
85.12.32.0 - 85.12.47.255 , 000 , AS34305
85.12.48.0 - 85.12.55.255 , 000 , AS34305
85.12.58.0 - 85.12.59.255 , 000 , AS34305
85.12.60.0 - 85.12.63.255 , 000 , AS34305
91.148.208.0 - 91.148.223.255 , 000 , AS34305
185.91.28.0 - 185.91.31.255 , 000 , AS34305
185.91.28.0 - 185.91.28.255 , 000 , AS34305
193.138.220.0 - 193.138.223.255 , 000 , AS34305
193.138.220.0 - 193.138.220.255 , 000 , AS34305
193.138.224.0 - 193.138.231.255 , 000 , AS34305
195.200.84.0 - 195.200.84.255 , 000 , AS34305
195.200.85.0 - 195.200.85.255 , 000 , AS34305
